Controle de Uso do Cartão Mestre,,,,,,,"FILIAL: 99
CIDADE EXEMPLO"
,,,,,,,
DATA,HORA,MATRÍCULA,NOME,SETOR,FUNÇÃO,MOTIVO,"RESPONSÁVEL
PELA AUTORIZAÇÃO"
01/03/2026,08:02:23,26367,RAQUEL CLAUDIA SANTOS DA MENDES,LIMPEZA,AUX. DE DEPOSITO,HORÁRIO NEGADO,GR3 - CLARA
01/03/2026,08:06:00,23890,FERNANDA LOPES DE LOPES,JARDINAGEM,CONFERENTE DE MERCADORIA,HORÁRIO NEGADO,HELIO
01/03/2026,08:09:00,21562,PEDRO MACHADO DOS PINHEIRO,RECEPCAO DE MERCADORIA - LOJA,TESOUREIRO,HORÁRIO NEGADO,LUCIO
01/03/2026,08:38:00,18879,ELIAS NUNES DA NUNES,TRANSPORTE PESADO,AUX. DE DEPOSITO,HORÁRIO NEGADO,JONAS
01/03/2026,09:13:28,,BEATRIZ,UTILIDADES DOMESTICAS - PRESENTES,CONFERENTE DE MERCADORIA,HORÁRIO NEGADO,HELIO
01/03/2026,09:58:00,23998,LEANDRO LARISSA GOMES DOS TEIXEIRA,FRENTE DE LOJA,FRENTE DE LOJA,HORÁRIO NEGADO,GR5 - EDUARDO
01/03/2026,09:59:07,16421,ALINE GISELE VIEIRA DOS CARDOSO,CABOS E FIOS,TESOUREIRO,FOLGA FIXA,GR5 – EDUARDO
01/03/2026,10:21:00,31335,SIMONE ALINE BARBOSA,ENTREGA,AUX.ENTREGA EXTERNA,HORÁRIO NEGADO,LUCIO
01/03/2026,11:10:00,27410,DIEGO LUCAS LOPES,RECURSOS HUMANOS,FRENTE DE LOJA,HORÁRIO NEGADO,IARA
01/03/2026,11:29:00,16782,JANAINA TEIXEIRA,TESOURARIA,AUX. DE DEPOSITO,HORÁRIO NEGADO,GRL - FLAVIA
01/03/2026,11:58:00,22870,RODRIGO DIEGO RIBEIRO DE FERNANDES,CREDIARIO,AUXILIAR DE LIMPEZA SANITARIA,HORÁRIO NEGADO,HELIO
01/03/2026,12:09:00,36748,ELIAS FELIPE SILVA,0,AUXILIAR DE LIMPEZA SANITARIA,HORÁRIO NEGADO,GR3 - CLARA
01/03/2026,12:13:00,27627,SAMUEL AMANDA MELO DA FARIAS,TESOURARIA,ELETRICISTA,HORÁRIO NEGADO,GR2 - BEATRIZ
01/03/2026,12:45:00,22160,DANIEL AMANDA GOMES,MANUTENCAO INFRAESTRUTURA,APROVADOR DE CREDITO,HORÁRIO NEGADO,GR1 - ADRIANO
01/03/2026,14:00:00,15082,NATALIA ROCHA JUNIOR,BALCAO DE FERRAMENTAS,ELETRICISTA,HORÁRIO NEGADO,GRL - FLAVIA
01/03/2026,15:43:43,32478,NATALIA LEITE DE RIBEIRO,VENDAS,FRENTE DE LOJA,HORÁRIO NEGADO,GR1 - ADRIANO
01/03/2026,16:41:00,20061,RODRIGO PATRICIA COSTA,JARDINAGEM,OPERADOR DE LOJA,HORÁRIO NEGADO,HELIO
01/03/2026,16:55:00,21374,BRUNO LOPES DOS COSTA,PREVENCAO DE PERDAS,TESOUREIRO,HORÁRIO NEGADO,OSCAR
02/03/2026,08:01:00,16721,JULIANA BARBOSA DE SANTOS,TESOURARIA,MOTORISTA,HORÁRIO NEGADO,GRL - FLAVIA
02/03/2026,09:02:00,31968,RAFAEL VIEIRA DA PINHEIRO,EXPEDICAO,ATENDENTE,HORÁRIO NEGADO,GR3 - CLARA
02/03/2026,09:08:00,31205,MARCOS JOAO RIBEIRO,FRENTE DE LOJA,APROVADOR DE CREDITO,HORÁRIO NEGADO,MARINA
02/03/2026,10:20:00,31971,PRISCILA MATEUS MENDES DE BARBOSA,BALCAO DE FERRAMENTAS,CONFERENTE DE MERCADORIA,HORÁRIO NEGADO,GR2 - BEATRIZ
02/03/2026,10:35:00,37563,BRUNO SIMONE FERNANDES,RECEPCAO DE MERCADORIA - LOJA,ELETRICISTA,HORÁRIO NEGADO,LUCIO
02/03/2026,10:59:00,27374,DANIEL PEDRO LEITE DA GOMES,ACESSORIOS PARA BANHEIRO,MOTORISTA,HORÁRIO NEGADO,LUCIO
02/03/2026,10:59:00,34490,SAMUEL TEIXEIRA DE FARIAS,ACESSORIOS PARA BANHEIRO,APRENDIZ EM SERVICOS VENDAS,HORÁRIO NEGADO,GR5 - EDUARDO
02/03/2026,11:10:00,16421,ALINE GISELE VIEIRA DOS CARDOSO,CABOS E FIOS,TESOUREIRO,HORÁRIO NEGADO,GR3 - CLARA
02/03/2026,11:11:00,15674,RAFAEL FERNANDES DE LOPES,PREVENCAO DE PERDAS,ELETRICISTA,HORÁRIO NEGADO,HELIO
02/03/2026,11:33:00,20035,IGOR BARBOSA DOS RIBEIRO,CABOS E FIOS,AUX. DE ASSISTENCIA TECNICA,HORÁRIO NEGADO,GR3 - CLARA
02/03/2026,14:52:31,26146,CLAUDIA SIMONE ROCHA DOS SOUZA,MANUTENCAO INFRAESTRUTURA,OPERADOR DE EMPILHADEIRA,HORÁRIO NEGADO,GR1 - ADRIANO
